rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
6,DELAINEY Brynn,CAN,"May 02, 2007",68.15,A,87,-90,-90,87,71kgWomen,CleanJerk,605,False
7,TREMINIO Kimberly,ESA,"Oct 03, 2007",68.10,A,70,75,-77,75,71kgWomen,CleanJerk,605,False
1,CIBRIAN RODRIGUEZ Paola Fernanda,MEX,"Jun 24, 2008",69.55,A,81,106,187,---,71kgWomen,Total,605,False
2,APARICIO LEON Kelly Joan,PAN,"Apr 09, 2007",70.40,A,81,105,186,---,71kgWomen,Total,605,False
3,BUZZELL Brooke,USA,"Feb 13, 2008",70.15,A,80,104,184,---,71kgWomen,Total,605,False
4,MAYORGA IGOR Constanza Muriel A,CHI,"Feb 15, 2007",69.85,A,82,95,177,---,71kgWomen,Total,605,False
5,HATCHER Mckenzie,USA,"Oct 26, 2008",68.90,A,78,97,175,---,71kgWomen,Total,605,False
6,DELAINEY Brynn,CAN,"May 02, 2007",68.15,A,76,87,163,---,71kgWomen,Total,605,False
7,TREMINIO Kimberly,ESA,"Oct 03, 2007",68.10,A,60,75,135,---,71kgWomen,Total,605,False
1,INIGUEZ ROSALES Valeria Alejandra,MEX,"Dec 21, 2007",75.25,A,80,86,-90,86,76kgWomen,Snatch,605,False
2,CASTRO Dasha,MEX,"Apr 25, 2007",72.95,A,73,76,-78,76,76kgWomen,Snatch,605,False
3,ESPIN Kiany,ECU,"Nov 17, 2009",75.05,A,70,-74,74,74,76kgWomen,Snatch,605,False
4,CARRASQUILLO Joadbeeliz,PUR,"Apr 09, 2007",73.80,A,67,73,-77,73,76kgWomen,Snatch,605,False
1,INIGUEZ ROSALES Valeria Alejandra,MEX,"Dec 21, 2007",75.25,A,100,110,-115,110,76kgWomen,CleanJerk,605,False
2,CASTRO Dasha,MEX,"Apr 25, 2007",72.95,A,91,96,99,99,76kgWomen,CleanJerk,605,False
3,ESPIN Kiany,ECU,"Nov 17, 2009",75.05,A,85,-90,-91,85,76kgWomen,CleanJerk,605,False
4,CARRASQUILLO Joadbeeliz,PUR,"Apr 09, 2007",73.80,A,84,-88,-92,84,76kgWomen,CleanJerk,605,False
1,INIGUEZ ROSALES Valeria Alejandra,MEX,"Dec 21, 2007",75.25,A,86,110,196,---,76kgWomen,Total,605,False
2,CASTRO Dasha,MEX,"Apr 25, 2007",72.95,A,76,99,175,---,76kgWomen,Total,605,False
3,ESPIN Kiany,ECU,"Nov 17, 2009",75.05,A,74,85,159,---,76kgWomen,Total,605,False
4,CARRASQUILLO Joadbeeliz,PUR,"Apr 09, 2007",73.80,A,73,84,157,---,76kgWomen,Total,605,False
1,ROCHA GRIMALDI RIZZO Laila,BRA,"Jun 19, 2007",77.75,A,83,-88,89,89,81kgWomen,Snatch,605,False
2,PABON Yaiza,ECU,"Jun 21, 2007",80.35,A,70,75,-78,75,81kgWomen,Snatch,605,False
3,PAREDES DEL ANGUILA Astrid,PER,"Sep 07, 2011",80.50,A,40,45,50,50,81kgWomen,Snatch,605,False
1,ROCHA GRIMALDI RIZZO Laila,BRA,"Jun 19, 2007",77.75,A,100,-106,-107,100,81kgWomen,CleanJerk,605,False
2,PABON Yaiza,ECU,"Jun 21, 2007",80.35,A,90,95,-98,95,81kgWomen,CleanJerk,605,False
3,PAREDES DEL ANGUILA Astrid,PER,"Sep 07, 2011",80.50,A,55,60,65,65,81kgWomen,CleanJerk,605,False
1,ROCHA GRIMALDI RIZZO Laila,BRA,"Jun 19, 2007",77.75,A,89,100,189,---,81kgWomen,Total,605,False
2,PABON Yaiza,ECU,"Jun 21, 2007",80.35,A,75,95,170,---,81kgWomen,Total,605,False
3,PAREDES DEL ANGUILA Astrid,PER,"Sep 07, 2011",80.50,A,50,65,115,---,81kgWomen,Total,605,False
1,BILLEN Angel,CAN,"Sep 17, 2007",111.35,A,90,94,-97,94,+81kgWomen,Snatch,605,False
2,LOPEZ Geraldine,MEX,"Apr 28, 2007",92.60,A,80,85,-91,85,+81kgWomen,Snatch,605,False
3,CASTRO NAZARENO Thaira Eliana,ECU,"Sep 01, 2009",85.10,A,81,-86,-86,81,+81kgWomen,Snatch,605,False
4,NAVARRO Giulliana,CHI,"Dec 05, 2010",86.90,A,71,-74,74,74,+81kgWomen,Snatch,605,False
5,CARABALLO Tanairy,PUR,"Jan 09, 2008",85.30,A,70,-74,-74,70,+81kgWomen,Snatch,605,False
1,BILLEN Angel,CAN,"Sep 17, 2007",111.35,A,117,122,126,126,+81kgWomen,CleanJerk,605,False
2,LOPEZ Geraldine,MEX,"Apr 28, 2007",92.60,A,100,-107,110,110,+81kgWomen,CleanJerk,605,False
3,CASTRO NAZARENO Thaira Eliana,ECU,"Sep 01, 2009",85.10,A,100,102,107,107,+81kgWomen,CleanJerk,605,False
4,NAVARRO Giulliana,CHI,"Dec 05, 2010",86.90,A,-93,93,99,99,+81kgWomen,CleanJerk,605,False
5,CARABALLO Tanairy,PUR,"Jan 09, 2008",85.30,A,82,-90,90,90,+81kgWomen,CleanJerk,605,False
1,BILLEN Angel,CAN,"Sep 17, 2007",111.35,A,94,126,220,---,+81kgWomen,Total,605,False
2,LOPEZ Geraldine,MEX,"Apr 28, 2007",92.60,A,85,110,195,---,+81kgWomen,Total,605,False
3,CASTRO NAZARENO Thaira Eliana,ECU,"Sep 01, 2009",85.10,A,81,107,188,---,+81kgWomen,Total,605,False
4,NAVARRO Giulliana,CHI,"Dec 05, 2010",86.90,A,74,99,173,---,+81kgWomen,Total,605,False
5,CARABALLO Tanairy,PUR,"Jan 09, 2008",85.30,A,70,90,160,---,+81kgWomen,Total,605,False
